id,lat,lon,generation,fuel
7946,33.4083,-85.0403,1622571,naturalgas
7947,47.544582,-95.129652,42385,naturalgas
7948,38.8003,-86.4511,29545,naturalgas
7953,43.179176,-115.734315,55192,naturalgas
7954,29.0213,-80.9949,265,petroleum
7955,41.383889,-96.254444,47080,otherrenewable
7957,34.965278,-81.1872,80,petroleum
7958,33.8125,-78.967222,12764,otherrenewable
7960,32.7976,-88.606,97817,naturalgas
7962,39.279179,-75.623928,42817,naturalgas
7964,39.3531,-91.2295,55176,naturalgas
7965,40.9044,-96.6231,2723,wind
7966,43.034722,-94.140556,5465,wind
7967,32.35051,-108.69799,22265,naturalgas
7971,41.4106,-92.9378,394,petroleum
7972,42.167,-83.5318,44034,naturalgas
7973,38.275,-95.6839,545,petroleum
7974,43.848529,-99.24757,3990,wind
7975,32.2363,-108.5494,57106,naturalgas
7976,37.4908,-97.2216,2,petroleum
7977,44.8086,-95.5517,14,petroleum
7981,35.1597,-81.4306,25150,naturalgas
7982,44.5331,-95.1122,256,petroleum
7984,44.6889,-85.2019,22073,naturalgas
7985,41.5563,-93.5283,79271,naturalgas
7987,34.1772,-118.3147,7315,naturalgas
7988,31.6004,-89.9468,59332,naturalgas
7989,31.982076,-89.412714,175781,naturalgas
7990,39,-88.75,98,petroleum
7991,43.075071,-89.4251,89377,naturalgas
7995,38.2844,-104.5308,162,petroleum
7997,28.0274,-82.0164,64,petroleum
7998,33.4833,-111.8172,20506,otherrenewable
7999,46.9692,-123.48,1705387,naturalgas
8000,40.330184,-96.808153,178509,naturalgas
8002,43.1,-70.790833,128728,naturalgas
8004,42.685681,-72.977634,32154,water
8005,42.6839,-72.9599,148482,water
8006,41.573783,-73.966269,375152,naturalgas
8007,40.817037,-73.066265,35962,petroleum
8008,39.8119,-75.249031,13737,naturalgas
8009,42.9278,-76.5921,3933693,naturalgas
8010,40.67,-111.89,4970,naturalgas
8011,40.1515,-76.7232,7327645,nuclear
8012,40.08,-74.8917,34780,petroleum
8013,45.8369,-90.9797,63,petroleum
8015,36.0242,-90.5094,524,naturalgas
8016,39.825934,-89.637282,286,petroleum
8019,47.0808,-88.6472,45,petroleum
8020,38.764905,-95.192006,114,naturalgas
8022,47.697222,-117.147222,14811,naturalgas
8023,43.4864,-89.4203,4939935,petroleum
8026,43.8294,-105.5322,516,naturalgas
8027,44.7855,-93.4315,25138,naturalgas
8028,44.69,-106.1092,364,naturalgas
8029,41.6722,-93.6769,2816,naturalgas
8030,43.7219,-105.7689,221,naturalgas
8031,43.094,-93.292222,1013806,naturalgas
8034,42.893333,-97.353333,381,petroleum
8036,40.3628,-95.6408,5917335,nuclear
8037,39.6125,-97.2778,2260,naturalgas
8042,36.2811,-80.0603,13431669,coal
8048,28.184444,-82.788611,2433908,naturalgas
8049,28.262778,-81.548611,259977,naturalgas
8050,44.0575,-90.0242,263,petroleum
8053,40.6182,-74.06849,43407,naturalgas
8054,33.35,-91.1167,44858,naturalgas
8055,35.311,-93.2351,14478259,nuclear
8056,29.998884,-90.47684,1232649,naturalgas
8059,34.5431,-98.3244,487999,naturalgas
8063,32.403056,-97.700556,30532,naturalgas
8066,41.7378,-108.7875,14015875,coal
8067,40.0922,-104.796,2798,naturalgas
8068,33.3325,-111.7503,2794179,naturalgas
8069,39.3792,-111.0781,6300998,coal
8073,46.172401,-123.17392,206101,naturalgas
8076,34.431419,-119.900055,1075,naturalgas
8083,19.7317,-156.0283,301712,petroleum
8102,38.9347,-82.1158,15867729,coal
8105,47.3525,-96.815,10,petroleum
8106,41.7717,-91.1321,63,petroleum
8108,42.343542,-91.2471,77,petroleum
8219,38.633451,-104.70577,1329501,naturalgas
8222,47.221447,-101.815722,2745038,coal
8223,34.3186,-109.1639,10539848,petroleum
8224,40.881317,-117.151605,2755911,coal
8225,41.8389,-79.0056,174812,water
8226,40.5383,-79.7906,2921249,naturalgas
8227,40.6815,-74.9207,907,naturalgas
8902,36.01551,-114.738006,1436779,water
8906,40.787674,-73.912561,1179615,naturalgas
8907,41.2706,-73.9526,8977699,nuclear
9038,42.388611,-71.56,414,naturalgas
9095,47.653611,-117.420556,102775,water
9096,47.654444,-117.418889,67033,water
9674,43.0386,-89.3586,150,naturalgas
9842,48.675944,-121.240826,82,water
9864,42.2,-72.61,8863,water
10003,39.7606,-105.215,177468,naturalgas
10004,27.76522,-81.938787,238284,other
10005,37.0478,-121.1708,24587,wind
10008,30.3156,-81.6644,17668,naturalgas
10012,40.8205,-75.0112,75745,other
10013,44.9833,-93.280382,193130,other
10014,43.528,-116.0583,308112,water
10017,37.5392,-76.8053,538620,otherrenewable
10018,39.753999,-118.953497,73103,geothermal
10020,28.811828,-81.865273,27934,naturalgas
10025,43.1989,-77.6319,351767,naturalgas
10026,33.13,-117.2797,13167,naturalgas
10027,33.9447,-116.6222,40053,wind
10028,43.909653,-111.285421,32316,water
10029,42.45,-70.9739,36483,naturalgas
10030,39.149549,-75.547335,199426,naturalgas
10031,38.1425,-121.2994,16086,naturalgas
10032,42.467677,-83.039212,3455,naturalgas
10033,42.3678,-83.0514,266901,other
10034,37.0001,-121.5367,61371,naturalgas
10036,43.11391,-71.894001,1011,water
10039,41.524315,-90.43659,2710,naturalgas
10042,36.3275,-119.2947,3,naturalgas
10043,39.7928,-75.406667,846077,coal
10045,39.8217,-75.0914,4605,otherrenewable
10048,33.943965,-118.40425,3929576,naturalgas
10049,42.629637,-114.66162,65245,water
10050,34.6953,-92.1519,7633,naturalgas
10051,35.6184,-79.0912,1918,water
10052,40.7995,-124.2028,123768,naturalgas
10058,41.1675,-80.1064,6019,petroleum
10059,43.2597,-70.8597,3,water
10061,40.8625,-74.825,55837,naturalgas
10062,25.8356,-80.3566,346190,naturalgas
10063,41.324308,-73.102111,27557,water
10066,44.5467,-69.6292,30521,water
10070,39.4588,-105.0657,4902,water
10071,36.8702,-76.3529,107917,coal
10072,35.66704,-101.432004,97875,naturalgas
10075,47.5314,-90.9114,1089924,petroleum
10081,39.4326,-105.1263,5962,water
10090,33.9949,-118.1538,72854,naturalgas
10091,33.7683,-118.2836,146209,naturalgas
10093,21.303229,-158.091438,147088,petroleum
10099,39.7668,-75.4238,225068,naturalgas
10108,42.9383,-70.8406,30927,naturalgas
10109,43.446107,-71.644646,7860,water
10110,35.395063,-119.321633,24500,naturalgas
10113,40.7903,-76.1983,621950,petroleum
10115,32.77973,-117.006397,9059,naturalgas
10116,44.296544,-75.36645,18774,water
10118,40.244242,-76.853872,116726,naturalgas
10120,31.164772,-81.478724,14375,naturalgas
10121,33.816547,-83.504932,890,water
10122,40.624,-74.634,26836,naturalgas
10123,40.8359,-74.155,28830,naturalgas
10124,44.296453,-75.336142,3049,water
10125,40.6986,-73.8028,11059,naturalgas
10128,40.37,-123.4347,2846,water
10129,40.6144,-79.1594,32049,naturalgas
10137,43.6411,-72.4061,4890,water
10138,45.206341,-109.1652,7070,water
10139,35.6439,-118.4822,5953,water
10140,44.027444,-112.719439,13210,water
10143,40.55,-78.8,845465,coal
10144,38.9032,-121.3097,112715,otherrenewable
10148,46.7644,-89.5669,22609,naturalgas
10149,45.062836,-83.423333,48796,otherrenewable
10151,39.561831,-80.163138,540225,naturalgas
10152,40.540042,-78.034628,6570,water
10154,29.2293,-95.1952,241777,naturalgas
10155,37.220833,-77.524504,9945,water
10156,36.617022,-120.099846,28616,naturalgas
10157,40.2233,-74.09,889,naturalgas
10162,33.934725,-116.640548,3,water
10167,28.513929,-96.794154,42846,naturalgas
10168,37.429848,-122.176284,394299,naturalgas
10169,33.8759,-118.2491,35961,naturalgas
10173,35.0642,-81.5458,13485,water
10175,32.7992,-117.1517,26824,naturalgas
10176,42.339387,-71.031407,1928,petroleum
10180,39.8078,-104.9542,35732,naturalgas
10181,35.6497,-82.5992,10374,water
10183,42.750278,-71.505278,10476,water
10184,30.397351,-97.842586,20880,naturalgas
10186,44.7975,-69.8867,137026,water
10187,30.1525,-93.7206,22785,naturalgas
10188,28.05485,-81.798166,47176,naturalgas
10190,42.5375,-73.7433,229368,naturalgas
10191,35.060556,-118.389722,13895,wind
10194,21.311667,-158.113889,99730,petroleum
10195,32.90411,-90.3781,162661,naturalgas
10196,43.610664,-75.341325,42757,water
10197,44.158611,-75.708778,8325,water
10199,38.7881,-122.7219,207225,geothermal
10202,30.681823,-81.455413,624545,otherrenewable
10204,27.8605,-82.3903,225654,other
10206,34.050391,-117.248417,71526,naturalgas
10208,45.8044,-87.0891,562228,otherrenewable
10213,33.9058,-118.4031,3924149,naturalgas
10214,44.6694,-73.5075,25613,water
10215,40.5719,-111.7453,14,naturalgas
10216,31.5825,-87.4889,11305,otherrenewable
10218,43.4833,-73.7986,11830,water
10219,43.098711,-73.525271,13161,water
10220,44.685589,-75.002868,14536,water
10221,42.781779,-73.696096,53131,water
10222,36.058635,-118.924097,62,water
10223,42.665941,-93.902606,341,coal
10224,40.615616,-74.26529,30404,naturalgas
10233,31.2434,-89.0456,420170,otherrenewable
10234,44.43,-89.78,273657,otherrenewable
10237,44.151944,-75.321725,7080,water
10238,43.090635,-74.766961,15730,water
10243,27.5697,-97.8228,262874,naturalgas
10244,39.324611,-82.974039,462424,otherrenewable
10245,41.635,-87.1387,542940,naturalgas
10250,30.266057,-85.52067,40177,other
10252,36.5489,-82.5667,286977,otherrenewable
10253,39.565677,-120.581684,6168,water
10255,45.2497,-68.6483,99639,water
10258,35.9483,-79.3244,5368,water
10261,29.8247,-94.9197,168013,naturalgas
10262,34.138467,-118.1256,81059,naturalgas
10275,27.9114,-81.6006,3,naturalgas
10276,43.440538,-71.595975,16106,water
10279,38.974022,-95.235078,16214,water
10280,34.8694,-82.3639,3,petroleum
10282,40.646733,-123.498008,2631,water
10285,40.733545,-80.314795,21241,water
10286,42.451922,-76.485092,2660,water
10287,40.5547,-116.6175,108333,geothermal
10290,43.7155,-71.6585,122900,otherrenewable
10294,36.225,-121.1278,511787,naturalgas
10296,42.4937,-114.3102,29302,water
10298,29.6225,-95.0458,1716908,naturalgas
10300,33.586,-116.0873,327982,naturalgas
10301,30.0497,-90.6839,16227,naturalgas
10302,40.533299,-78.384125,7120,coal
10305,41.647,-73.943,43223,naturalgas
10307,42.0925,-71.4833,415746,naturalgas
10308,40.439,-74.3444,1401194,naturalgas
10319,30.2,-91,648448,naturalgas
10323,45.66523,-121.523761,14355,water
10324,45.66764,-121.548455,7450,water
10325,42.260844,-111.665589,7758,water
10328,42.7178,-84.4836,292662,naturalgas
10333,28.5819,-82.4311,107596,petroleum
10334,21.300036,-158.098615,382607,other
10339,35.016111,-106.669722,34709,naturalgas
10342,38.0244,-122.0589,774724,naturalgas
10343,40.811189,-76.452951,279306,naturalgas
10346,45.0688,-83.8932,135870,naturalgas
10349,39.1365,-121.6397,246357,naturalgas
10350,39.052922,-121.696072,15854,naturalgas
10354,44.431667,-70.1619,304834,otherrenewable
10356,46.6334,-68.4361,42885,otherrenewable
10360,44.4936,-88.0303,470120,naturalgas
10361,32.331274,-81.201496,258861,naturalgas
10362,35.7322,-95.2939,397330,naturalgas
10377,37.2939,-77.2697,98623,coal
10378,33.944384,-78.011824,485307,otherrenewable
10379,36.435,-78.9619,245595,otherrenewable
10384,36.037318,-77.753345,108885,coal
10387,32.857709,-117.028847,19406,otherrenewable
10395,33.613,-117.8219,34035,naturalgas
10397,41.663765,-87.452325,339013,naturalgas
10398,41.4739,-81.6728,195548,naturalgas
10405,36.5397,-119.5794,70505,naturalgas
10408,42.2497,-71.8094,9740,naturalgas
10412,21.936075,-159.528581,2660,water
10413,22.196292,-159.556142,25253,water
10416,30.5958,-87.2525,655329,naturalgas
10417,42.156898,-72.524153,22664,coal
10418,29.2558,-95.2103,231976,naturalgas
10421,39.6208,-106.0662,8384,water
10422,40.035,-106.2053,12768,water
10423,39.4616,-105.677,19,water
10424,39.9456,-105.3565,21955,water
10425,30.2178,-93.7422,247330,otherrenewable
10426,34.2528,-85.3275,435948,otherrenewable
10427,34.045361,-117.540193,259044,naturalgas
10430,38.597755,-90.210671,48898,naturalgas
10431,30.43424,-81.645351,71722,naturalgas
10434,27.833642,-82.051937,522590,other
10435,39.9092,-75.1169,159285,other
10436,29.753517,-94.997277,1077870,naturalgas
10437,34.8621,-116.8281,11040,naturalgas
10439,35.00694,-117.555768,58830,naturalgas
10440,35.012166,-117.555672,58369,naturalgas
10441,35.01948,-117.55553,60197,naturalgas
10442,35.020981,-117.566079,55827,naturalgas
10443,35.014836,-117.565903,52488,naturalgas
10444,35.0308,-117.3563,159038,naturalgas
10446,35.033,-117.338,159803,naturalgas
10453,45.888333,-91.076944,12634,water
10458,40.976389,-121.255833,10294,water
10464,44.03647,-75.77204,301609,otherrenewable
10466,44.3989,-89.9403,32208,other
10467,42.787575,-73.691676,16806,water
10469,38.762968,-122.692915,89366,geothermal
10471,34.0408,-117.8217,31150,naturalgas
10472,34.0233,-118.0241,381313,otherrenewable
10477,44.3953,-89.826,313337,otherrenewable
10478,34.463896,-118.593991,189014,naturalgas
10479,37.6455,-118.9096,94254,geothermal
10480,37.6451,-118.9143,56293,geothermal
10481,37.6464,-118.9092,69001,geothermal
10486,48.6067,-93.4066,165969,otherrenewable
10487,48.608054,-93.404313,1880,water
10488,30.8606,-93.3756,376580,otherrenewable
10490,43.883611,-75.428056,10393,water
10493,44.5486,-70.6283,288483,water
10494,44.9108,-72.9736,73022,water
10495,44.5513,-70.5414,588453,otherrenewable
10496,35.4515,-118.9849,743921,naturalgas
10501,35.19456,-119.57097,301131,naturalgas
10502,37.719939,-121.48867,119365,otherrenewable
10503,43.3056,-73.591447,75349,other
10504,42.5328,-114.4328,46019,naturalgas
10511,43.3084,-73.6376,152936,naturalgas
10520,41.387792,-88.789656,19951,water
10521,41.0772,-74.0181,127900,naturalgas
10523,44.580175,-69.55452,19528,water
10525,35.130193,-77.167883,355349,otherrenewable
10526,44.2081,-72.0581,25635,water
10530,43.289874,-73.665834,26424,water
10531,43.9767,-75.9072,43841,water
10532,42.805,-84.7075,20475,otherrenewable
10538,44.003984,-76.041277,11748,water
10539,44.21742,-75.795173,7491,water
10540,43.978626,-75.886102,6316,water
10544,44.311681,-75.444992,11669,water
10545,43.899745,-75.660268,10486,water
10546,40.744105,-80.317839,3398,water
10547,44.522043,-75.188108,29173,water
10548,37.336113,-121.878332,36229,naturalgas
10549,41.4083,-74.3731,9816,otherrenewable
10550,35.394254,-81.201002,17169,water
10554,28.6917,-96.5417,3635529,naturalgas
10555,45.6603,-69.812168,15548,water
10556,42.652454,-71.322383,85890,water
10560,31.6593,-81.8439,372639,otherrenewable
10562,30.6612,-81.473,261616,otherrenewable
10566,39.693494,-75.485811,918744,coal
10567,41.9227,-72.6255,119343,naturalgas
10568,29.964938,-93.891283,229813,naturalgas
10570,44.786648,-71.12433,16470,water
10586,35.075,-118.3158,176326,wind
10593,30.2012,-93.1269,85506,naturalgas
10597,35.0697,-118.3167,66775,wind
10600,32.765,-117.1639,2,naturalgas
10601,33.77697,-118.22821,214262,other
10603,40.455,-78.7472,362827,naturalgas
10604,20.867453,-156.453958,151392,petroleum
10605,31.175406,-81.521637,427059,otherrenewable
10606,33.1421,-91.975,494286,otherrenewable
10608,44.4122,-71.7228,23208,water
10610,31.6285,-90.0809,417049,otherrenewable
10611,29.6807,-81.6809,387135,otherrenewable
10612,30.6547,-91.28,775615,otherrenewable
10613,45.1554,-67.4012,384077,water
10617,43.8861,-75.4342,1151,naturalgas
10620,43.9842,-75.6225,11417,naturalgas
10621,43.0664,-76.2144,43288,naturalgas
10623,34.0564,-118.2436,122096,naturalgas
10627,34.221213,-91.907365,424054,otherrenewable
10629,39.266041,-76.629653,323094,other
10631,33.1779,-115.565,359218,geothermal
10632,33.1646,-115.616,317092,geothermal
10633,37.291667,-77.281111,1017173,naturalgas
10634,33.1777,-115.6033,344670,geothermal
10635,33.8827,-117.5565,117601,naturalgas
10641,40.474167,-78.7014,748615,naturalgas
10642,40.7389,-73.5906,574659,other
10643,40.7376,-74.1255,484447,other
10646,41.475,-72.0688,129798,other
10648,33.9056,-117.8439,1368,otherrenewable
10649,35.419181,-118.926643,337057,naturalgas
10650,35.483736,-119.029856,233439,naturalgas
10652,40.879719,-121.720342,214793,naturalgas
10655,41.5894,-93.635,3,petroleum
10656,41.8203,-86.2592,7718,water
10661,40.303422,-121.244431,22654,otherrenewable
10671,35.1931,-94.6458,1889733,coal
10672,30.4225,-81.6064,879977,otherrenewable
10673,21.303419,-158.106528,1481909,coal
10676,40.657218,-80.353929,3,coal
10678,39.595171,-78.745333,1265667,coal
10682,40.2415,-103.631,66708,naturalgas
10684,35.765,-117.3833,316298,coal
10686,47.234825,-93.537169,118663,water
10687,43.591246,-75.344207,14882,water
10690,30.489722,-91.187222,650297,naturalgas
10692,29.759124,-95.009648,2698503,naturalgas
10693,38.159,-75.704,12398,otherrenewable
10694,42.668889,-71.575556,5669,water
10697,30.7108,-91.3236,94743,naturalgas
10698,42.306809,-85.578969,123407,naturalgas
10699,32.2268,-88.0252,251787,otherrenewable
10700,44.918063,-68.63554,50516,otherrenewable
10706,40.8579,-121.7225,1873,water
10707,40.8713,-121.9487,7047,water
10708,40.7576,-121.4145,4772,water
10709,40.4579,-121.8427,632,water
10718,33.92194,-116.56222,23329,wind
10720,32.886111,-117.1175,9460,naturalgas
10725,42.5744,-73.8592,1201938,naturalgas
10726,42.1575,-72.5225,781932,naturalgas
10728,44.0867,-70.2297,5901,water
10729,35.082107,-90.134776,35061,naturalgas
10735,43.561001,-116.121269,10350,water
10737,42.50136,-120.98944,2925,water
10739,40.488484,-84.3183,419,otherrenewable
10740,43.2547,-114.3569,5806,water
10741,29.6255,-95.067,411665,naturalgas
10743,39.6397,-79.960556,413607,naturalgas
10745,43.5861,-84.2242,3198876,naturalgas
10746,39.8265,-75.3882,547219,naturalgas
10748,36.7131,-121.7686,27922,otherrenewable
10751,39.9175,-75.1192,424957,naturalgas
10752,43.849029,-73.420701,15559,water
10753,43.843869,-73.431207,15599,water
10755,39.5173,-107.7299,8416,naturalgas
10759,33.158153,-115.638656,324243,geothermal
10761,36.2319,-115.1222,3,naturalgas
10763,32.7757,-115.2637,93888,geothermal
10764,40.8786,-123.9942,66791,otherrenewable
10765,44.6781,-67.5477,126621,otherrenewable
10766,45.2537,-68.62792,132992,otherrenewable
10767,36.688915,-119.723218,193070,naturalgas
10768,35.7415,-119.0512,72584,naturalgas
10771,37.297834,-77.282982,265667,naturalgas
10772,38.8319,-121.313652,189810,naturalgas
10773,37.118674,-79.273551,226877,naturalgas
10774,36.6525,-76.9953,253411,otherrenewable
10776,34.1958,-119.1664,162429,naturalgas
10777,40.368338,-120.264848,187290,otherrenewable
10781,42.945664,-114.795698,2971,water
10784,45.9752,-106.6547,309480,petroleum
10787,34.702021,-82.462102,6314,water
10789,30.0552,-93.7579,153246,naturalgas
10790,28.675088,-96.956014,535933,naturalgas
10795,34.2338,-80.6558,11850,naturalgas
10798,36.715103,-80.985621,26281,water
10799,34.642371,-82.45444,11335,water
10800,34.616522,-82.447913,11335,water
10801,34.404006,-82.233581,17169,water
10805,40.6781,-74.2744,140797,naturalgas
10806,42.622513,-114.50093,10543,water
10807,42.836046,-114.267952,15142,water
10808,42.47711,-114.380118,7654,water
10809,42.620724,-114.531489,6829,water
10810,32.7353,-117.2083,181729,naturalgas
10811,32.679269,-117.122447,324929,naturalgas
10812,32.70516,-117.189665,304838,naturalgas
10815,37.7581,-121.5253,32451,wind
10817,43.583611,-75.339167,5018,water
10819,42.962672,-85.494071,202987,naturalgas
10820,33.5244,-117.7092,6,naturalgas
10822,44.604921,-84.690578,207775,otherrenewable
10823,42.353333,-70.962778,36373,wind
10824,42.38697,-71.802462,11817,water
10825,42.40439,-71.687218,4156,water
10836,38.6905,-121.7371,183432,otherrenewable
10837,36.755896,-120.365422,179347,naturalgas
10838,43.442871,-72.056,142411,otherrenewable
10839,44.358047,-71.5449,131995,otherrenewable
10840,35.7144,-119.2337,301036,naturalgas
10848,41.55998,-74.195154,2956,water
10849,47.286573,-91.260531,605383,naturalgas
10850,35.032045,-117.701247,3,naturalgas
10853,43.096677,-73.460172,2097,water
10855,41.1386,-92.6467,90563,coal
10860,41.8206,-90.2097,838855,coal
10861,41.624438,-93.584515,23694,coal
10862,40.866463,-96.614486,41886,coal
10863,44.187066,-93.99242,22415,coal
10864,41.9221,-91.6875,941472,otherrenewable
10865,39.870074,-88.890756,1168743,naturalgas
10866,40.677188,-89.604911,189007,naturalgas
10867,39.84919,-88.931944,290418,coal
10869,42.436111,-122.849958,195155,otherrenewable
10870,40.928161,-76.040929,1088,naturalgas
10873,36.0372,-117.7981,473318,geothermal
10874,36.0192,-117.7917,449159,geothermal
10875,36.0019,-117.7886,340994,geothermal
10878,33.158,-115.6475,70725,geothermal
10879,33.158,-115.6475,110714,geothermal
10880,40.8014,-121.4481,10770,water
10881,40.882061,-121.948353,3006,water
